university,program,degree,gap_skill,job_frequency,relevant_roles
Université Française en Arménie,Computer Science,Bachelor,JavaScript,79,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Cypress,6,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,MLOps,13,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Okta API Access Management,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Go,27,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Secure Architecture Design,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Social Media Design,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Observability,5,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Azure Virtual Desktop,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Redis,19,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,PrimeTime,4,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Video Camera Operation,2,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,FastAPI,9,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Zabbix,5,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Postman,14,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Audio-Visual (AV) Infrastructure,2,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Static Application Security Testing,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Test Pattern Generation,3,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Product Analytics,7,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Cable Installation,3,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Place and Route,3,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,CI/CD Pipelines,5,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,React,60,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,SAP HANA,6,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Product Discovery,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Kotlin,14,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Landing Page Development,2,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Gate-Level Netlist Synthesis,2,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Confluence,6,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Midjourney,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Software Bill of Materials,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Infrastructure as Code,10,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,SAP Controlling,3,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,GitHub Actions,11,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Kali Linux,1,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,Computer Science,Bachelor,Static Timing Analysis,13,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,FastAPI,9,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Microservices,38,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,CSS,21,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Kubernetes,19,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,ETL,15,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Apache Kafka,19,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Dashboard Development,9,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Product Analytics,7,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,A/B Testing,20,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,C#,35,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Tableau,8,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,HTML,13,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,SQL,83,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Business Intelligence,8,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,MySQL,25,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,ASP.NET Core,18,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,PHP,19,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,CI/CD,27,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Apache Airflow,7,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Node.js,47,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,React,55,"Data / ML / AI, Software Engineering"
Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,Retrieval-Augmented Generation,11,"Data / ML / AI, Software Engineering"
