source_url,degree_type,speciality,program_name,academic_year,component,chair_code,course_name_original,credits
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,General educational component,1702,Ռուսերեն-2,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,General educational component,1604,Գերմաներեն -2,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,General educational component,1608,Ֆրանսերեն -2,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,General educational component,0309,Տեղեկատվական տեխնոլոգիաները մասնագիտական ոլորտում-1,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,General educational component,0307,Հետազոտության պլանավորում և մեթոդներ,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Մասնագիտության արդի հիմնախնդիրները,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Կոմբինատոր օպտիմիզացիա,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0309,Ծրագրավորման լեզուների սեմատիկա,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0308,Մատրիցային անալիզ,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,VLSI ավտոմատ նախագծում,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Հաշվարկելիության ընդհանուր բարդության տեսություն,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,"Գրաֆների տեսության հատուկ գլուխներ-1,2",6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,"Հանրահաշվային կոդավորման տեսության լրացուցիչ գլուխներ-1,2",6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Կրիպտոգրաֆիայի մաթեմատիկական խնդիրներ,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Ղեկավարող համակարգերի սինթեզ և տրամաբանական մոդելավորում,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Ալգորիթմական հանրահաշիվ (օղակներ),3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Կերպարների վերծանման մոդելներ և ալգորիթմներ,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Հաշվողական երկրաչափություն,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Ֆորմալ մեթոդները ծրագրային ապահովման մեջ,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Արհեստական բանականություն,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Ինֆորմացիայի տեսություն,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Հաշվողական տրամաբանություն,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Կոմբինատոր անալիզ,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Մոտավոր ալգորիթմներ,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Professional educational component,0307,Թեստեր,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Գիտական սեմինար,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Գիտական սեմինար,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Գիտական սեմինար,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Գիտական սեմինար,3
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Մասնագիտական պրակտիա,6
https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Master,061101.04.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Discrete Mathematics and Theoretical Informatics,2025/2026,Other educational modules,0307,Մագիստրոսական թեզ,16
https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Master,061101.05.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Numerical Analysis and Mathematical Modelling,2025/2026,General educational component,1602,Անգլերեն-1,3
https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Master,061101.05.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Numerical Analysis and Mathematical Modelling,2025/2026,General educational component,1604,Գերմաներեն -1,3
https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Master,061101.05.7 - Ինֆորմատիկա (Համակարգչային գիտություն),Numerical Analysis and Mathematical Modelling,2025/2026,General educational component,1702,Ռուսերեն -1,3
